142.15	0.6128
201.79	0.6356
398.61	0.7004
792.25	0.7484
995.03	0.7568
1203.78	0.7628
1603.38	0.7712
2002.98	0.7784
2396.62	0.7808
3004.97	0.7868
4000.99	0.7892
